symbol,timeframe,variant,period,anchor,trigger,atr,scenario,stop_mode,setups,entered,resolved,tp1_pct,tp2_pct,sl_pct,ev_full,ev_be,long_in,long_ev_full,long_ev_be,short_in,short_ev_full,short_ev_be
SOL/USDT,2h,swept12,full,local,bos,0,deep,zero,334,75,75,0.2933,0.1200,0.7067,0.0827,0.0066,43,0.2876,0.1886,32,-0.1926,-0.2381
SOL/USDT,2h,swept12,full,local,bos,0,breaker,zero,155,86,86,0.7093,0.3488,0.2907,0.0001,0.1006,45,0.0653,0.1924,41,-0.0715,-0.0001
SOL/USDT,2h,swept12,full,local,bos,5,ote,zero,242,115,115,0.5478,0.3043,0.4522,-0.0173,0.0797,70,-0.0518,0.0188,45,0.0365,0.1744
SOL/USDT,2h,swept12,full,local,bos,5,ote,tight,242,115,115,0.4957,0.2522,0.5043,0.0580,0.1491,70,0.0673,0.1422,45,0.0436,0.1599
SOL/USDT,2h,swept12,full,local,bos,5,deep,zero,242,22,22,0.4091,0.1364,0.5909,0.5100,0.3215,16,0.6149,0.3580,6,0.2304,0.2243
SOL/USDT,2h,swept12,full,local,bos,5,breaker,zero,98,43,43,0.6512,0.3488,0.3488,-0.0819,0.0306,23,-0.0804,0.0311,20,-0.0835,0.0300
SOL/USDT,2h,swept12,full,local,choch,0,ote,zero,179,119,119,0.6050,0.3109,0.3950,0.0854,0.1664,60,0.0165,0.1015,59,0.1554,0.2324
SOL/USDT,2h,swept12,full,local,choch,0,ote,tight,179,119,119,0.5210,0.2689,0.4790,0.1121,0.2136,60,-0.0750,-0.0010,59,0.3024,0.4317
SOL/USDT,2h,swept12,full,local,choch,0,deep,zero,179,68,68,0.2647,0.1176,0.7353,-0.0229,-0.0668,37,0.0974,0.0560,31,-0.1665,-0.2135
SOL/USDT,2h,swept12,full,local,choch,0,breaker,zero,120,86,86,0.8140,0.4419,0.1860,0.1477,0.2923,47,0.1400,0.2893,39,0.1569,0.2960
SOL/USDT,2h,swept12,full,local,choch,5,ote,zero,70,41,41,0.5854,0.2439,0.4146,0.0501,0.0697,22,-0.1846,-0.1302,19,0.3218,0.3012
SOL/USDT,2h,swept12,full,local,choch,5,ote,tight,70,41,41,0.5122,0.2195,0.4878,0.0933,0.1268,22,-0.2238,-0.1617,19,0.4605,0.4609
SOL/USDT,2h,swept12,full,local,choch,5,deep,zero,70,15,15,0.2000,0.0000,0.8000,-0.2618,-0.5309,10,-0.2618,-0.5309,5,-0.2618,-0.5309
SOL/USDT,2h,swept12,full,local,choch,5,breaker,zero,44,31,31,0.8065,0.4194,0.1935,0.1371,0.2674,17,-0.0047,0.1409,14,0.3093,0.4211
SOL/USDT,2h,swept12,full,global,bos,0,ote,zero,334,180,179,0.5611,0.3333,0.4333,0.0122,0.1345,104,0.0004,0.1267,76,0.0285,0.1453
SOL/USDT,2h,swept12,full,global,bos,0,ote,tight,334,180,180,0.4833,0.2556,0.5167,0.0317,0.1348,104,0.0467,0.1519,76,0.0111,0.1115
SOL/USDT,2h,swept12,full,global,bos,0,deep,zero,334,36,36,0.3056,0.1667,0.6944,0.1278,0.1591,27,0.2304,0.3717,9,-0.1798,-0.4788
SOL/USDT,2h,swept12,full,global,bos,0,breaker,zero,142,61,61,0.7541,0.4426,0.2459,0.0633,0.2207,33,0.1109,0.3553,28,0.0071,0.0621
SOL/USDT,2h,swept12,full,global,bos,5,ote,zero,328,177,176,0.5593,0.3277,0.4350,0.0091,0.1262,102,0.0025,0.1250,75,0.0182,0.1279
SOL/USDT,2h,swept12,full,global,bos,5,ote,tight,328,177,177,0.4802,0.2486,0.5198,0.0251,0.1197,102,0.0463,0.1446,75,-0.0039,0.0857
SOL/USDT,2h,swept12,full,global,bos,5,deep,zero,328,34,34,0.2941,0.1471,0.7059,0.0856,0.0802,25,0.1812,0.2815,9,-0.1798,-0.4788
SOL/USDT,2h,swept12,full,global,bos,5,breaker,zero,137,59,59,0.7458,0.4237,0.2542,0.0515,0.1974,32,0.1016,0.3380,27,-0.0078,0.0307
SOL/USDT,2h,swept12,full,global,choch,0,ote,zero,179,114,114,0.5702,0.2982,0.4298,0.0228,0.1046,60,-0.0433,0.0722,54,0.0963,0.1407
SOL/USDT,2h,swept12,full,global,choch,0,ote,tight,179,114,114,0.5000,0.2368,0.5000,0.0673,0.1333,60,-0.0750,-0.0010,54,0.2254,0.2825
SOL/USDT,2h,swept12,full,global,choch,0,deep,zero,179,53,53,0.3019,0.1698,0.6981,0.1143,0.1588,31,0.1907,0.3560,22,0.0067,-0.1190
SOL/USDT,2h,swept12,full,global,choch,0,breaker,zero,111,74,74,0.7973,0.4730,0.2027,0.1242,0.2942,47,0.0800,0.2530,27,0.2011,0.3659
SOL/USDT,2h,swept12,full,global,choch,5,ote,zero,106,62,62,0.5323,0.2258,0.4677,-0.0452,-0.0232,34,-0.2086,-0.1406,28,0.1532,0.1194
SOL/USDT,2h,swept12,full,global,choch,5,ote,tight,106,62,62,0.4516,0.1613,0.5484,-0.0360,-0.0541,34,-0.2466,-0.2297,28,0.2197,0.1592
SOL/USDT,2h,swept12,full,global,choch,5,deep,zero,106,21,21,0.2381,0.0952,0.7619,-0.1212,-0.1887,14,-0.2091,-0.3078,7,0.0546,0.0494
SOL/USDT,2h,swept12,full,global,choch,5,breaker,zero,65,40,40,0.7750,0.4750,0.2250,0.0928,0.2688,25,-0.0412,0.1296,15,0.3160,0.5007
SOL/USDT,2h,single,full,local,bos,0,ote,zero,301,164,163,0.5244,0.2988,0.4695,-0.0535,0.0476,92,-0.0836,0.0168,72,-0.0146,0.0874
SOL/USDT,2h,single,full,local,bos,0,ote,tight,301,164,163,0.4634,0.2500,0.5305,-0.0048,0.1021,92,0.0441,0.1678,72,-0.0680,0.0170
SOL/USDT,2h,single,full,local,bos,0,deep,zero,301,62,62,0.2097,0.0968,0.7903,-0.2261,-0.2513,35,-0.1563,-0.1605,27,-0.3165,-0.3690
SOL/USDT,2h,single,full,local,bos,0,breaker,zero,135,68,68,0.6618,0.2794,0.3382,-0.0669,-0.0056,32,-0.2069,-0.1680,36,0.0575,0.1388
SOL/USDT,2h,single,full,local,bos,5,ote,zero,234,110,109,0.5636,0.3364,0.4273,0.0204,0.1453,66,-0.0487,0.0695,44,0.1264,0.2616
SOL/USDT,2h,single,full,local,bos,5,ote,tight,234,110,109,0.5091,0.2818,0.4818,0.0966,0.2251,66,0.0996,0.2548,44,0.0921,0.1795
SOL/USDT,2h,single,full,local,bos,5,deep,zero,234,20,20,0.3000,0.1500,0.7000,0.1073,0.1018,15,-0.0157,-0.0206,5,0.4764,0.4691
SOL/USDT,2h,single,full,local,bos,5,breaker,zero,96,41,41,0.6341,0.3171,0.3659,-0.1059,-0.0123,21,-0.3286,-0.2248,20,0.1280,0.2107
SOL/USDT,2h,single,full,local,choch,0,ote,zero,167,112,112,0.5982,0.3304,0.4018,0.0731,0.1770,55,0.0437,0.1509,57,0.1015,0.2021
SOL/USDT,2h,single,full,local,choch,0,ote,tight,167,112,112,0.5268,0.2768,0.4732,0.1244,0.2343,55,0.0091,0.0899,57,0.2358,0.3736
SOL/USDT,2h,single,full,local,choch,0,deep,zero,167,58,58,0.3103,0.1724,0.6897,0.1455,0.1856,32,0.3842,0.2943,26,-0.1482,0.0518
SOL/USDT,2h,single,full,local,choch,0,breaker,zero,97,64,64,0.8125,0.5156,0.1875,0.1456,0.3426,33,0.1109,0.2698,31,0.1826,0.4200
SOL/USDT,2h,single,full,local,choch,5,ote,zero,71,42,42,0.6190,0.3095,0.3810,0.1105,0.1845,22,0.0600,0.1542,20,0.1660,0.2179
SOL/USDT,2h,single,full,local,choch,5,ote,tight,71,42,42,0.5952,0.2857,0.4048,0.2706,0.3547,22,0.1643,0.2575,20,0.3875,0.4616
SOL/USDT,2h,single,full,local,choch,5,deep,zero,71,12,12,0.2500,0.0833,0.7500,-0.0772,-0.1924,8,-0.0772,-0.4136,4,-0.0772,0.2500
SOL/USDT,2h,single,full,local,choch,5,breaker,zero,37,22,22,0.8182,0.5455,0.1818,0.1536,0.3705,12,0.1750,0.3567,10,0.1280,0.3870
SOL/USDT,2h,single,full,global,bos,0,ote,zero,301,155,153,0.6065,0.3548,0.3806,0.1021,0.2296,91,0.0842,0.2076,64,0.1284,0.2620
SOL/USDT,2h,single,full,global,bos,0,ote,tight,301,155,155,0.5548,0.3097,0.4452,0.1843,0.3268,91,0.1963,0.3326,64,0.1673,0.3185
SOL/USDT,2h,single,full,global,bos,0,deep,zero,301,24,24,0.4167,0.0833,0.5833,0.5380,0.1985,18,0.2304,0.0768,6,1.4607,0.5637
SOL/USDT,2h,single,full,global,bos,0,breaker,zero,118,47,47,0.7021,0.3830,0.2979,-0.0100,0.1161,26,-0.1323,0.0940,21,0.1414,0.1433
SOL/USDT,2h,single,full,global,bos,5,ote,zero,299,154,152,0.6104,0.3571,0.3766,0.1094,0.2377,90,0.0963,0.2210,64,0.1284,0.2620
SOL/USDT,2h,single,full,global,bos,5,ote,tight,299,154,154,0.5584,0.3117,0.4416,0.1920,0.3354,90,0.2096,0.3474,64,0.1673,0.3185
SOL/USDT,2h,single,full,global,bos,5,deep,zero,299,23,23,0.4348,0.0870,0.5652,0.6048,0.2506,17,0.3027,0.1401,6,1.4607,0.5637
SOL/USDT,2h,single,full,global,bos,5,breaker,zero,117,47,47,0.7021,0.3830,0.2979,-0.0100,0.1161,26,-0.1323,0.0940,21,0.1414,0.1433
SOL/USDT,2h,single,full,global,choch,0,ote,zero,167,105,105,0.5714,0.3048,0.4286,0.0251,0.1131,54,0.0630,0.1530,51,-0.0151,0.0708
SOL/USDT,2h,single,full,global,choch,0,ote,tight,167,105,105,0.5048,0.2381,0.4952,0.0774,0.1426,54,0.0673,0.1117,51,0.0882,0.1753
SOL/USDT,2h,single,full,global,choch,0,deep,zero,167,39,39,0.2821,0.1538,0.7179,0.0411,0.0699,22,0.3422,0.3356,17,-0.3486,-0.2738
SOL/USDT,2h,single,full,global,choch,0,breaker,zero,88,51,51,0.7255,0.4902,0.2745,0.0229,0.2198,30,0.0340,0.2127,21,0.0071,0.2300
SOL/USDT,2h,single,full,global,choch,5,ote,zero,106,62,62,0.6129,0.3065,0.3871,0.0995,0.1728,35,0.1276,0.2323,27,0.0630,0.0957
SOL/USDT,2h,single,full,global,choch,5,ote,tight,106,62,62,0.5806,0.2258,0.4194,0.2394,0.2434,35,0.2197,0.2330,27,0.2649,0.2568
SOL/USDT,2h,single,full,global,choch,5,deep,zero,106,13,13,0.3077,0.1538,0.6923,0.1357,0.1301,9,0.6405,0.6323,4,-1.0000,-1.0000
SOL/USDT,2h,single,full,global,choch,5,breaker,zero,55,29,29,0.7586,0.5172,0.2414,0.0697,0.2788,19,0.1132,0.3224,10,-0.0130,0.1960
DOGE/USDT,1h,base,full,local,bos,0,ote,zero,227,128,125,0.5469,0.2969,0.4297,0.0046,0.0963,66,-0.1031,-0.0271,62,0.1175,0.2259
DOGE/USDT,1h,base,full,local,bos,0,ote,tight,227,128,127,0.4609,0.2266,0.5313,-0.0084,0.0652,66,-0.0944,-0.0219,62,0.0848,0.1595
DOGE/USDT,1h,base,full,local,bos,0,deep,zero,227,66,66,0.3485,0.2424,0.6515,0.2863,0.4609,31,-0.0475,0.1191,35,0.5819,0.7636
DOGE/USDT,1h,base,full,local,bos,0,breaker,zero,124,69,68,0.6812,0.3188,0.3043,-0.0254,0.0610,31,-0.1540,-0.1125,38,0.0761,0.1979
DOGE/USDT,1h,base,full,local,bos,5,ote,zero,164,76,73,0.5263,0.3026,0.4342,-0.0170,0.0909,47,-0.0433,-0.0024,29,0.0251,0.2410
DOGE/USDT,1h,base,full,local,bos,5,ote,tight,164,76,75,0.4474,0.2500,0.5395,-0.0323,0.0845,47,-0.0917,-0.0504,29,0.0673,0.3109
DOGE/USDT,1h,base,full,local,bos,5,deep,zero,164,29,29,0.4483,0.3103,0.5517,0.6546,0.8752,16,0.1535,0.2307,13,1.2714,1.6685
DOGE/USDT,1h,base,full,local,bos,5,breaker,zero,79,32,31,0.6563,0.3438,0.3125,-0.0448,0.0665,18,-0.2535,-0.2376,14,0.2086,0.4357
DOGE/USDT,1h,base,full,local,choch,0,ote,zero,166,116,116,0.5603,0.2845,0.4397,0.0052,0.0767,67,-0.0093,0.1107,49,0.0251,0.0302
DOGE/USDT,1h,base,full,local,choch,0,ote,tight,166,116,116,0.4828,0.2500,0.5172,0.0305,0.1257,67,-0.0124,0.1438,49,0.0891,0.1009
DOGE/USDT,1h,base,full,local,choch,0,deep,zero,166,68,68,0.2794,0.1324,0.7206,0.0313,0.0067,45,0.1483,0.1426,23,-0.1976,-0.2593
DOGE/USDT,1h,base,full,local,choch,0,breaker,zero,97,63,63,0.7778,0.3651,0.2222,0.0967,0.1946,35,0.0877,0.1713,28,0.1079,0.2237
DOGE/USDT,1h,base,full,local,choch,5,ote,zero,70,49,49,0.4286,0.1633,0.5714,-0.2312,-0.2326,23,-0.1421,-0.0624,26,-0.3100,-0.3832
DOGE/USDT,1h,base,full,local,choch,5,ote,tight,70,49,49,0.3878,0.1633,0.6122,-0.1723,-0.1512,23,-0.0719,0.0666,26,-0.2611,-0.3439
DOGE/USDT,1h,base,full,local,choch,5,deep,zero,70,22,22,0.2727,0.0909,0.7273,0.0067,-0.1190,12,0.5380,0.4197,10,-0.6309,-0.7654
DOGE/USDT,1h,base,full,local,choch,5,breaker,zero,32,18,18,0.5556,0.0556,0.4444,-0.2167,-0.2914,9,-0.2167,-0.3306,9,-0.2167,-0.2522
DOGE/USDT,1h,base,full,global,bos,0,ote,zero,227,119,116,0.5210,0.3109,0.4538,-0.0412,0.0762,64,-0.1031,0.0151,55,0.0298,0.1463
DOGE/USDT,1h,base,full,global,bos,0,ote,tight,227,119,118,0.4790,0.2857,0.5126,0.0311,0.1825,64,-0.1328,0.0058,55,0.2254,0.3919
DOGE/USDT,1h,base,full,global,bos,0,deep,zero,227,22,22,0.3636,0.2273,0.6364,0.3422,0.4562,14,0.5819,0.5740,8,-0.0772,0.2500
DOGE/USDT,1h,base,full,global,bos,0,breaker,zero,105,46,45,0.6739,0.2826,0.3043,-0.0287,0.0338,24,-0.0191,0.0222,22,-0.0386,0.0459
DOGE/USDT,1h,base,full,global,bos,5,ote,zero,224,117,114,0.5128,0.3077,0.4615,-0.0558,0.0615,63,-0.1178,0.0088,54,0.0154,0.1221
DOGE/USDT,1h,base,full,global,bos,5,ote,tight,224,117,116,0.4701,0.2821,0.5214,0.0121,0.1631,63,-0.1530,-0.0031,54,0.2082,0.3607
DOGE/USDT,1h,base,full,global,bos,5,deep,zero,224,22,22,0.3636,0.2273,0.6364,0.3422,0.4562,14,0.5819,0.5740,8,-0.0772,0.2500
DOGE/USDT,1h,base,full,global,bos,5,breaker,zero,104,46,45,0.6739,0.2826,0.3043,-0.0287,0.0338,24,-0.0191,0.0222,22,-0.0386,0.0459
DOGE/USDT,1h,base,full,global,choch,0,ote,zero,166,111,111,0.5225,0.3063,0.4775,-0.0627,0.0464,63,-0.0888,0.0375,48,-0.0283,0.0580
DOGE/USDT,1h,base,full,global,choch,0,ote,tight,166,111,111,0.4775,0.2703,0.5225,0.0192,0.1474,63,0.0503,0.2165,48,-0.0217,0.0567
DOGE/USDT,1h,base,full,global,choch,0,deep,zero,166,50,50,0.2600,0.1400,0.7400,-0.0403,-0.0185,31,-0.0475,0.0334,19,-0.0287,-0.1033
DOGE/USDT,1h,base,full,global,choch,0,breaker,zero,93,54,54,0.7222,0.4074,0.2778,0.0183,0.1575,29,0.0210,0.1643,25,0.0152,0.1496
DOGE/USDT,1h,base,full,global,choch,5,ote,zero,113,78,78,0.4487,0.2436,0.5513,-0.1950,-0.1215,43,-0.2491,-0.1750,35,-0.1287,-0.0558
DOGE/USDT,1h,base,full,global,choch,5,ote,tight,113,78,78,0.3974,0.2179,0.6026,-0.1517,-0.0553,43,-0.1561,-0.0370,35,-0.1462,-0.0778
DOGE/USDT,1h,base,full,global,choch,5,deep,zero,113,32,32,0.2500,0.1250,0.7500,-0.0772,-0.0818,20,-0.0772,-0.0154,12,-0.0772,-0.1924
DOGE/USDT,1h,base,full,global,choch,5,breaker,zero,53,26,26,0.5385,0.2308,0.4615,-0.2408,-0.1885,14,-0.2950,-0.2968,12,-0.1775,-0.0621
DOGE/USDT,1h,pw3,full,local,bos,0,ote,zero,198,116,114,0.5603,0.3017,0.4224,0.0228,0.1137,59,-0.1503,-0.0845,57,0.1959,0.3119
DOGE/USDT,1h,pw3,full,local,bos,0,ote,tight,198,116,116,0.4828,0.2414,0.5172,0.0305,0.1130,59,-0.1317,-0.0622,57,0.1983,0.2943
DOGE/USDT,1h,pw3,full,local,bos,0,deep,zero,198,59,59,0.3559,0.2373,0.6441,0.3138,0.4647,26,-0.2902,-0.1406,33,0.7896,0.9416
DOGE/USDT,1h,pw3,full,local,bos,0,breaker,zero,110,65,64,0.6769,0.3231,0.3077,-0.0306,0.0598,30,-0.1248,-0.0819,35,0.0474,0.1771
DOGE/USDT,1h,pw3,full,local,bos,5,ote,zero,143,71,69,0.5493,0.2958,0.4225,0.0139,0.1040,42,-0.1031,-0.0691,29,0.1753,0.3427
DOGE/USDT,1h,pw3,full,local,bos,5,ote,tight,143,71,71,0.4789,0.2535,0.5211,0.0222,0.1248,42,-0.1360,-0.0844,29,0.2513,0.4278
DOGE/USDT,1h,pw3,full,local,bos,5,deep,zero,143,27,27,0.4815,0.3333,0.5185,0.7772,1.0142,13,-0.1482,-0.0503,14,1.6365,2.0026
DOGE/USDT,1h,pw3,full,local,bos,5,breaker,zero,72,34,33,0.6765,0.3529,0.2941,-0.0173,0.0962,19,-0.1383,-0.1069,15,0.1280,0.3400
DOGE/USDT,1h,pw3,full,local,choch,0,ote,zero,151,108,108,0.5278,0.2870,0.4722,-0.0532,0.0338,61,-0.0295,0.0775,47,-0.0840,-0.0229
DOGE/USDT,1h,pw3,full,local,choch,0,ote,tight,151,108,108,0.4352,0.2407,0.5648,-0.0711,0.0375,61,-0.0902,0.0311,47,-0.0463,0.0458
DOGE/USDT,1h,pw3,full,local,choch,0,deep,zero,151,72,72,0.2639,0.1528,0.7361,-0.0260,0.0245,45,0.2304,0.3127,27,-0.4532,-0.4559
DOGE/USDT,1h,pw3,full,local,choch,0,breaker,zero,83,50,50,0.7000,0.3000,0.3000,-0.0130,0.0550,27,-0.0600,-0.0400,23,0.0422,0.1665
DOGE/USDT,1h,pw3,full,local,choch,5,ote,zero,70,48,48,0.3958,0.1875,0.6042,-0.2899,-0.2533,23,-0.1421,-0.0624,25,-0.4260,-0.4290
DOGE/USDT,1h,pw3,full,local,choch,5,ote,tight,70,48,48,0.3333,0.1667,0.6667,-0.2885,-0.2315,23,-0.1647,-0.0658,25,-0.4023,-0.3840
DOGE/USDT,1h,pw3,full,local,choch,5,deep,zero,70,26,26,0.2692,0.1154,0.7308,-0.0062,-0.0622,14,0.5819,0.5740,12,-0.6924,-0.8045
DOGE/USDT,1h,pw3,full,local,choch,5,breaker,zero,31,15,15,0.4667,0.0667,0.5333,-0.3420,-0.3907,8,-0.2950,-0.3975,7,-0.3957,-0.3829
DOGE/USDT,1h,pw3,full,global,bos,0,ote,zero,198,108,106,0.5185,0.2778,0.4630,-0.0523,0.0304,58,-0.1671,-0.0563,50,0.0763,0.1274
DOGE/USDT,1h,pw3,full,global,bos,0,ote,tight,198,108,108,0.5000,0.2593,0.5000,0.0673,0.1664,58,-0.1167,0.0049,50,0.2807,0.3537
DOGE/USDT,1h,pw3,full,global,bos,0,deep,zero,198,20,20,0.2000,0.2000,0.8000,-0.2618,-0.0000,12,-0.6924,-0.5833,8,0.3842,0.8750
DOGE/USDT,1h,pw3,full,global,bos,0,breaker,zero,99,46,45,0.6957,0.2826,0.2826,0.0027,0.0606,24,0.0422,0.0746,22,-0.0386,0.0459
DOGE/USDT,1h,pw3,full,global,bos,5,ote,zero,197,107,105,0.5140,0.2710,0.4673,-0.0603,0.0171,58,-0.1671,-0.0563,49,0.0617,0.1008
DOGE/USDT,1h,pw3,full,global,bos,5,ote,tight,197,107,107,0.4953,0.2523,0.5047,0.0573,0.1489,58,-0.1167,0.0049,49,0.2633,0.3193
DOGE/USDT,1h,pw3,full,global,bos,5,deep,zero,197,20,20,0.2000,0.2000,0.8000,-0.2618,-0.0000,12,-0.6924,-0.5833,8,0.3842,0.8750
DOGE/USDT,1h,pw3,full,global,bos,5,breaker,zero,99,46,45,0.6957,0.2826,0.2826,0.0027,0.0606,24,0.0422,0.0746,22,-0.0386,0.0459
DOGE/USDT,1h,pw3,full,global,choch,0,ote,zero,151,104,104,0.4904,0.2885,0.5096,-0.1203,-0.0170,57,-0.1503,-0.0483,47,-0.0840,0.0211
DOGE/USDT,1h,pw3,full,global,choch,0,ote,tight,151,104,104,0.4231,0.2308,0.5769,-0.0969,0.0038,57,-0.1012,-0.0034,47,-0.0917,0.0125
DOGE/USDT,1h,pw3,full,global,choch,0,deep,zero,151,48,48,0.2708,0.1458,0.7292,-0.0003,0.0224,28,0.0546,0.1442,20,-0.0772,-0.1482
DOGE/USDT,1h,pw3,full,global,choch,0,breaker,zero,80,44,44,0.6591,0.3864,0.3409,-0.0707,0.0666,24,-0.1187,0.0175,20,-0.0130,0.1255
DOGE/USDT,1h,pw3,full,global,choch,5,ote,zero,110,76,76,0.4342,0.2500,0.5658,-0.2211,-0.1352,41,-0.2562,-0.1688,35,-0.1799,-0.0957
DOGE/USDT,1h,pw3,full,global,choch,5,ote,tight,110,76,76,0.3553,0.1974,0.6447,-0.2417,-0.1518,41,-0.2711,-0.1768,35,-0.2072,-0.1226
DOGE/USDT,1h,pw3,full,global,choch,5,deep,zero,110,31,31,0.2581,0.1290,0.7419,-0.0475,-0.0522,18,0.0253,0.0939,13,-0.1482,-0.2545
DOGE/USDT,1h,pw3,full,global,choch,5,breaker,zero,51,24,24,0.5417,0.2917,0.4583,-0.2363,-0.1417,15,-0.2480,-0.1693,9,-0.2167,-0.0956
DOGE/USDT,1h,pw5,full,local,bos,0,ote,zero,158,98,97,0.6122,0.3776,0.3776,0.1096,0.2582,48,-0.0458,0.1167,50,0.2557,0.3911
DOGE/USDT,1h,pw5,full,local,bos,0,ote,tight,158,98,98,0.5204,0.2959,0.4796,0.1108,0.2525,48,-0.0661,0.1163,50,0.2807,0.3833
DOGE/USDT,1h,pw5,full,local,bos,0,deep,zero,158,50,50,0.3600,0.2600,0.6400,0.3288,0.5346,19,-0.2229,0.0526,31,0.6669,0.8299
DOGE/USDT,1h,pw5,full,local,bos,0,breaker,zero,94,57,56,0.6491,0.3158,0.3333,-0.0684,0.0228,26,-0.1540,-0.1078,31,0.0006,0.1281
DOGE/USDT,1h,pw5,full,local,bos,5,ote,zero,110,60,59,0.5833,0.3667,0.4000,0.0642,0.2139,37,-0.0532,0.0816,23,0.2479,0.4210
DOGE/USDT,1h,pw5,full,local,bos,5,ote,tight,110,60,60,0.4833,0.2833,0.5167,0.0317,0.1758,37,-0.1346,-0.0055,23,0.2993,0.4675
DOGE/USDT,1h,pw5,full,local,bos,5,deep,zero,110,25,25,0.4800,0.3600,0.5200,0.7717,1.0815,12,-0.0772,0.2500,13,1.5554,1.8490
DOGE/USDT,1h,pw5,full,local,bos,5,breaker,zero,63,34,33,0.6176,0.2941,0.3529,-0.1027,-0.0195,20,-0.1837,-0.1539,14,0.0071,0.1629
DOGE/USDT,1h,pw5,full,local,choch,0,ote,zero,119,85,85,0.4471,0.2235,0.5529,-0.1980,-0.1446,44,-0.1846,-0.1537,41,-0.2124,-0.1347
DOGE/USDT,1h,pw5,full,local,choch,0,ote,tight,119,85,85,0.3882,0.2000,0.6118,-0.1713,-0.0963,44,-0.1753,-0.1260,41,-0.1670,-0.0643
DOGE/USDT,1h,pw5,full,local,choch,0,deep,zero,119,63,63,0.1746,0.0952,0.8254,-0.3555,-0.3377,36,-0.1798,-0.1838,27,-0.5899,-0.5428
DOGE/USDT,1h,pw5,full,local,choch,0,breaker,zero,63,38,38,0.7632,0.3421,0.2368,0.0761,0.1608,19,0.0389,0.1105,19,0.1132,0.2111
DOGE/USDT,1h,pw5,full,local,choch,5,ote,zero,59,39,39,0.4359,0.2051,0.5641,-0.2180,-0.1792,18,-0.0034,0.0057,21,-0.4020,-0.3376
DOGE/USDT,1h,pw5,full,local,choch,5,ote,tight,59,39,39,0.3846,0.1795,0.6154,-0.1790,-0.1322,18,-0.0513,-0.0574,21,-0.2885,-0.1964
DOGE/USDT,1h,pw5,full,local,choch,5,deep,zero,59,25,25,0.2400,0.1200,0.7600,-0.1141,-0.1185,14,0.5819,0.5740,11,-1.0000,-1.0000
DOGE/USDT,1h,pw5,full,local,choch,5,breaker,zero,25,11,11,0.6364,0.3636,0.3636,-0.1027,0.0232,6,-0.0600,0.0383,5,-0.1540,0.0050
DOGE/USDT,1h,pw5,full,global,bos,0,ote,zero,158,86,85,0.5581,0.3372,0.4302,0.0130,0.1413,46,-0.0034,0.1893,40,0.0315,0.0873
DOGE/USDT,1h,pw5,full,global,bos,0,ote,tight,158,86,86,0.5581,0.3372,0.4419,0.1914,0.3726,46,0.1601,0.4295,40,0.2274,0.3072
DOGE/USDT,1h,pw5,full,global,bos,0,deep,zero,158,14,14,0.1429,0.0714,0.8571,-0.4727,-0.4753,7,-1.0000,-1.0000,7,0.0546,0.0494
DOGE/USDT,1h,pw5,full,global,bos,0,breaker,zero,78,35,34,0.6286,0.2571,0.3429,-0.0876,-0.0337,21,-0.0130,0.0198,14,-0.1943,-0.1100
DOGE/USDT,1h,pw5,full,global,bos,5,ote,zero,157,85,84,0.5529,0.3294,0.4353,0.0037,0.1260,46,-0.0034,0.1893,39,0.0119,0.0529
DOGE/USDT,1h,pw5,full,global,bos,5,ote,tight,157,85,85,0.5529,0.3294,0.4471,0.1803,0.3529,46,0.1601,0.4295,39,0.2041,0.2627
DOGE/USDT,1h,pw5,full,global,bos,5,deep,zero,157,14,14,0.1429,0.0714,0.8571,-0.4727,-0.4753,7,-1.0000,-1.0000,7,0.0546,0.0494
DOGE/USDT,1h,pw5,full,global,bos,5,breaker,zero,78,35,34,0.6286,0.2571,0.3429,-0.0876,-0.0337,21,-0.0130,0.0198,14,-0.1943,-0.1100
DOGE/USDT,1h,pw5,full,global,choch,0,ote,zero,119,82,82,0.4756,0.2805,0.5244,-0.1468,-0.0458,43,-0.1656,-0.0860,39,-0.1261,-0.0016
DOGE/USDT,1h,pw5,full,global,choch,0,ote,tight,119,82,82,0.4024,0.2195,0.5976,-0.1410,-0.0452,43,-0.1561,-0.0714,39,-0.1243,-0.0163
DOGE/USDT,1h,pw5,full,global,choch,0,deep,zero,119,43,43,0.3256,0.2093,0.6744,0.2018,0.3192,22,0.1744,0.2289,21,0.2304,0.4139
DOGE/USDT,1h,pw5,full,global,choch,0,breaker,zero,64,36,36,0.6667,0.4167,0.3333,-0.0600,0.0971,16,-0.0306,0.1809,20,-0.0835,0.0300
DOGE/USDT,1h,pw5,full,global,choch,5,ote,zero,98,69,69,0.4493,0.2609,0.5507,-0.1940,-0.1029,37,-0.1758,-0.1069,32,-0.2152,-0.0983
DOGE/USDT,1h,pw5,full,global,choch,5,ote,tight,98,69,69,0.3768,0.2029,0.6232,-0.1957,-0.1099,37,-0.1923,-0.1277,32,-0.1995,-0.0893
DOGE/USDT,1h,pw5,full,global,choch,5,deep,zero,98,34,34,0.3235,0.2353,0.6765,0.1942,0.3834,18,0.2304,0.3717,16,0.1535,0.3966
DOGE/USDT,1h,pw5,full,global,choch,5,breaker,zero,47,24,24,0.5833,0.3333,0.4167,-0.1775,-0.0621,12,-0.0600,0.0971,12,-0.2950,-0.2212
